Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,hour,month,is_weekend,Load_Type_enc
3.89,0.0,8.28,0.0,100.0,41.53,18,3,1,2
3.85,0.0,21.78,0.0,100.0,17.89,18,3,1,2
3.78,0.0,25.6,0.0,100.0,15.02,22,3,1,2
2.99,3.02,0.0,0.0,70.36,100.0,23,3,1,0
2.99,2.84,0.0,0.0,72.04,100.0,23,3,1,0
2.99,2.92,0.0,0.0,71.54,100.0,23,3,1,0
2.99,3.92,0.0,0.0,64.17,100.0,0,3,1,0
2.99,3.02,0.0,0.0,70.36,100.0,0,3,1,0
3.02,3.13,0.0,0.0,69.08,100.0,0,3,1,0
3.02,3.17,0.0,0.0,68.98,100.0,0,3,1,0
3.06,3.31,0.0,0.0,68.71,100.0,1,3,1,0
3.06,4.5,0.0,0.0,63.61,100.0,1,3,1,0
3.1,3.38,0.0,0.0,67.11,100.0,1,3,1,0
3.06,3.35,0.0,0.0,67.44,100.0,1,3,1,0
3.06,3.6,0.0,0.0,65.25,100.0,2,3,1,0
3.06,3.35,0.0,0.0,66.96,100.0,2,3,1,0
3.06,3.13,0.0,0.0,69.91,100.0,2,3,1,0
3.02,3.24,0.0,0.0,68.18,100.0,2,3,1,0
3.02,3.28,0.0,0.0,68.22,100.0,3,3,1,0
3.02,3.35,0.0,0.0,66.96,100.0,3,3,1,0
3.02,3.28,0.0,0.0,67.73,100.0,3,3,1,0
3.02,3.13,0.0,0.0,70.37,100.0,3,3,1,0
3.1,3.13,0.0,0.0,69.43,100.0,4,3,1,0
3.1,4.07,0.0,0.0,64.77,100.0,4,3,1,0
3.06,3.85,0.0,0.0,65.64,100.0,4,3,1,0
3.06,3.13,0.0,0.0,69.91,100.0,4,3,1,0
3.06,3.1,0.0,0.0,70.25,100.0,5,3,1,0
3.06,3.13,0.0,0.0,69.91,100.0,5,3,1,0
3.02,3.06,0.0,0.0,70.24,100.0,5,3,1,0
3.02,3.17,0.0,0.0,68.98,100.0,5,3,1,0
3.02,3.02,0.0,0.0,70.36,100.0,6,3,1,0
2.99,3.02,0.0,0.0,71.17,100.0,6,3,1,0
2.99,3.1,0.0,0.0,69.42,100.0,6,3,1,0
2.99,3.24,0.0,0.0,67.32,100.0,6,3,1,0
2.99,3.38,0.0,0.0,66.26,100.0,7,3,1,0
2.99,4.18,0.0,0.0,64.52,100.0,7,3,1,0
2.99,3.28,0.0,0.0,68.69,100.0,7,3,1,0
2.99,3.28,0.0,0.0,67.37,100.0,7,3,1,0
2.99,3.31,0.0,0.0,67.03,100.0,8,3,1,0
2.99,3.31,0.0,0.0,66.53,100.0,8,3,1,0
2.99,3.28,0.0,0.0,67.37,100.0,8,3,1,0
3.1,3.31,0.11,0.0,68.36,99.94,8,3,1,0
3.17,0.0,13.75,0.0,100.0,22.47,9,3,1,0
3.17,0.0,17.96,0.0,100.0,17.38,9,3,1,0
3.17,0.0,18.0,0.0,100.0,17.5,9,3,1,0
3.2,0.0,18.0,0.0,100.0,17.34,9,3,1,0
3.2,0.0,24.73,0.0,100.0,14.95,10,3,1,0
3.17,0.0,22.1,0.0,100.0,15.6,10,3,1,0
3.17,0.0,17.96,0.0,100.0,17.38,10,3,1,0
3.17,0.0,18.0,0.0,100.0,17.34,10,3,1,0
3.13,0.0,18.07,0.0,100.0,17.07,11,3,1,0
3.06,0.0,6.98,0.0,100.0,40.15,11,3,1,0
3.06,0.0,6.26,0.0,100.0,43.45,11,3,1,0
3.06,0.0,6.16,0.0,100.0,44.49,11,3,1,0
3.06,0.0,6.19,0.0,100.0,43.85,12,3,1,0
3.17,0.0,14.0,0.0,100.0,22.08,12,3,1,0
3.17,0.0,17.78,0.0,100.0,17.71,12,3,1,0
3.2,0.0,17.78,0.0,100.0,17.93,12,3,1,0
3.2,0.0,17.82,0.0,100.0,17.51,13,3,1,0
3.24,0.0,22.36,0.0,100.0,15.42,13,3,1,0
3.17,0.0,17.82,0.0,100.0,17.51,13,3,1,0
3.2,0.0,17.78,0.0,100.0,17.93,14,3,1,0
3.2,0.0,17.78,0.0,100.0,17.55,14,3,1,0
3.2,0.0,17.75,0.0,100.0,17.74,14,3,1,0
3.2,0.0,17.75,0.0,100.0,17.74,14,3,1,0
3.24,0.0,17.68,0.0,100.0,18.03,15,3,1,0
3.24,0.0,17.75,0.0,100.0,17.96,15,3,1,0
3.24,0.0,17.68,0.0,100.0,18.03,15,3,1,0
3.2,0.0,17.78,0.0,100.0,17.71,15,3,1,0
3.17,0.0,17.82,0.0,100.0,17.3,16,3,1,0
3.17,0.0,17.86,0.0,100.0,17.48,16,3,1,0
3.17,0.0,17.78,0.0,100.0,17.55,16,3,1,0
3.17,0.0,17.82,0.0,100.0,18.1,16,3,1,0
3.24,0.0,17.86,0.0,100.0,17.26,17,3,1,0
3.24,0.0,21.2,0.0,100.0,16.11,17,3,1,0
3.2,0.0,18.18,0.0,100.0,17.55,17,3,1,0
3.2,0.0,17.71,0.0,100.0,17.78,18,3,1,0
3.2,0.0,6.91,0.0,100.0,40.93,18,3,1,0
3.2,0.0,5.44,0.0,100.0,49.51,18,3,1,0
3.31,0.0,14.22,0.0,100.0,22.67,18,3,1,0
3.31,0.0,17.42,0.0,100.0,18.67,19,3,1,0
3.31,0.0,17.42,0.0,100.0,18.67,19,3,1,0
3.31,0.0,17.39,0.0,100.0,19.3,19,3,1,0
3.31,0.0,17.42,0.0,100.0,18.88,19,3,1,0
3.35,0.0,17.53,0.0,100.0,18.55,20,3,1,0
3.35,0.0,17.5,0.0,100.0,18.42,20,3,1,0
3.31,0.0,17.39,0.0,100.0,18.92,20,3,1,0
3.35,0.0,17.35,0.0,100.0,19.34,20,3,1,0
3.42,0.0,17.5,0.0,100.0,18.58,21,3,1,0
3.42,0.0,22.97,0.0,100.0,16.07,21,3,1,0
3.35,0.0,20.7,0.0,100.0,17.13,21,3,1,0
3.35,0.0,17.42,0.0,100.0,18.88,21,3,1,0
3.35,0.0,17.5,0.0,100.0,18.8,22,3,1,0
3.1,3.74,0.0,0.0,63.82,100.0,22,3,1,0
3.06,3.67,0.0,0.0,64.04,100.0,22,3,1,0
3.06,3.53,0.0,0.0,65.01,100.0,23,3,1,0
3.06,3.2,0.0,0.0,68.64,100.0,23,3,1,0
3.06,3.28,0.0,0.0,68.22,100.0,23,3,1,0
3.06,3.42,0.0,0.0,66.68,100.0,23,3,1,0
3.06,4.36,0.0,0.0,64.09,100.0,0,3,0,0
3.17,4.46,0.0,0.0,61.63,100.0,0,3,0,0
3.17,3.64,0.0,0.0,64.35,100.0,0,3,0,0
3.1,3.78,0.0,0.0,64.26,100.0,0,3,0,0
3.06,3.74,0.0,0.0,63.82,100.0,1,3,0,0
3.1,3.71,0.0,0.0,63.63,100.0,1,3,0,0
3.1,3.82,0.0,0.0,62.52,100.0,1,3,0,0
3.1,3.71,0.0,0.0,64.12,100.0,1,3,0,0
3.1,3.74,0.0,0.0,64.18,100.0,2,3,0,0
3.1,3.82,0.0,0.0,63.01,100.0,2,3,0,0
3.1,3.74,0.0,0.0,63.32,100.0,2,3,0,0
3.1,3.74,0.0,0.0,63.82,100.0,2,3,0,0
3.1,3.71,0.0,0.0,64.12,100.0,3,3,0,0
3.1,4.57,0.0,0.0,60.36,100.0,3,3,0,0
3.1,4.39,0.0,0.0,62.99,100.0,3,3,0,0
3.1,3.64,0.0,0.0,64.84,100.0,3,3,0,0
3.06,3.6,0.0,0.0,64.76,100.0,4,3,0,0
3.06,3.56,0.0,0.0,65.18,100.0,4,3,0,0
3.06,3.6,0.0,0.0,64.76,100.0,4,3,0,0
3.06,3.6,0.0,0.0,65.25,100.0,4,3,0,0
3.06,3.53,0.0,0.0,65.99,100.0,5,3,0,0
3.06,3.56,0.0,0.0,65.18,100.0,5,3,0,0
3.06,3.53,0.0,0.0,65.5,100.0,5,3,0,0
3.06,3.49,0.0,0.0,65.93,100.0,5,3,0,0
3.06,3.46,0.0,0.0,66.25,100.0,6,3,0,0
3.06,3.35,0.0,0.0,67.44,100.0,6,3,0,0
2.99,3.42,0.0,0.0,65.82,100.0,6,3,0,0
2.99,3.42,0.0,0.0,65.82,100.0,6,3,0,0
2.99,3.35,0.0,0.0,66.59,100.0,7,3,0,0
3.6,4.0,0.0,0.0,66.9,100.0,7,3,0,0
3.82,4.57,0.0,0.0,72.06,100.0,7,3,0,0
4.14,3.78,0.0,0.0,73.85,100.0,7,3,0,0
4.75,2.92,0.0,0.0,79.45,100.0,8,3,0,0
7.52,6.23,0.0,0.0,77.01,100.0,8,3,0,0
90.68,59.18,0.0,0.04,83.74,100.0,8,3,0,0
90.68,48.82,0.0,0.04,88.95,100.0,9,3,0,0
95.04,44.35,0.0,0.05,93.73,100.0,9,3,0,2
95.04,35.28,0.0,0.04,92.58,100.0,9,3,0,2
87.41,31.57,0.0,0.04,94.05,100.0,10,3,0,1
87.41,38.12,0.0,0.05,94.8,100.0,10,3,0,1
69.41,21.53,0.0,0.03,93.67,100.0,10,3,0,1
66.28,35.1,0.0,0.03,88.37,100.0,11,3,0,1
62.24,45.54,0.0,0.03,80.7,100.0,11,3,0,1
60.12,40.93,0.0,0.03,80.58,100.0,11,3,0,1
56.12,45.65,0.0,0.03,79.64,100.0,12,3,0,1
56.12,12.53,3.96,0.02,96.67,99.65,13,3,0,1
58.39,18.36,0.0,0.03,95.04,100.0,13,3,0,1
56.45,19.8,0.0,0.03,94.7,100.0,13,3,0,1
57.96,31.36,0.0,0.03,89.88,100.0,14,3,0,1
58.39,26.86,0.0,0.03,90.3,100.0,14,3,0,1
57.96,27.97,0.0,0.03,90.06,100.0,14,3,0,1
56.45,33.95,0.0,0.03,88.56,100.0,14,3,0,1
56.41,26.53,0.0,0.03,90.49,100.0,15,3,0,1
55.01,16.88,0.0,0.02,94.58,100.0,15,3,0,1
55.01,18.04,0.0,0.02,93.95,100.0,15,3,0,1
54.36,22.39,0.0,0.03,92.62,100.0,15,3,0,1
55.01,32.08,0.0,0.03,89.88,100.0,16,3,0,1
58.46,22.25,0.0,0.02,92.55,100.0,16,3,0,1
65.77,26.86,0.0,0.03,90.87,100.0,16,3,0,1
58.46,34.06,0.0,0.03,89.8,100.0,16,3,0,1
58.46,32.15,0.0,0.03,90.07,100.0,17,3,0,1
57.17,26.82,0.0,0.03,90.53,100.0,17,3,0,2
47.12,19.69,0.83,0.02,89.48,99.98,18,3,0,2
46.66,18.86,0.0,0.02,92.84,100.0,18,3,0,2
47.12,14.26,0.0,0.02,95.87,100.0,19,3,0,2
48.06,8.24,0.04,0.02,98.18,100.0,19,3,0,2
48.1,15.12,0.0,0.02,95.4,100.0,19,3,0,2
48.46,14.22,0.0,0.02,95.95,100.0,19,3,0,2
48.46,14.94,0.0,0.02,95.6,100.0,20,3,0,2
48.46,15.41,0.0,0.02,95.43,100.0,20,3,0,2
39.28,6.26,0.04,0.02,98.75,100.0,20,3,0,2
33.7,1.26,5.04,0.02,99.93,98.9,20,3,0,2
4.57,0.0,25.67,0.0,100.0,17.53,21,3,0,2
4.28,0.0,25.85,0.0,100.0,16.22,21,3,0,2
4.25,0.0,25.81,0.0,100.0,16.1,21,3,0,2
4.21,0.0,25.7,0.0,100.0,16.43,22,3,0,2
3.74,4.68,0.0,0.0,62.43,100.0,22,3,0,2
3.74,4.57,0.0,0.0,63.03,100.0,22,3,0,2
3.71,5.04,0.0,0.0,59.59,100.0,23,3,0,2
3.67,4.64,0.0,0.0,62.04,100.0,23,3,0,0
3.67,4.21,0.0,0.0,64.99,100.0,23,3,0,0
3.67,4.39,0.0,0.0,64.14,100.0,23,3,0,0
3.67,4.46,0.0,0.0,65.73,100.0,0,3,0,0
3.67,4.57,0.0,0.0,62.3,100.0,0,3,0,0
3.67,4.64,0.0,0.0,62.04,100.0,0,3,0,0
3.64,4.28,0.0,0.0,64.79,100.0,0,3,0,0
3.67,4.25,0.0,0.0,65.76,100.0,1,3,0,0
3.64,4.46,0.0,0.0,63.23,100.0,1,3,0,0
3.64,4.9,0.0,0.0,60.36,100.0,1,3,0,0
3.2,4.18,0.0,0.0,60.79,100.0,1,3,0,0
3.17,3.82,0.0,0.0,63.01,100.0,2,3,0,0
3.1,3.82,0.0,0.0,63.86,100.0,2,3,0,0
3.1,3.89,0.0,0.0,62.32,100.0,2,3,0,0
3.1,3.64,0.0,0.0,64.84,100.0,2,3,0,0
3.1,3.74,0.0,0.0,63.82,100.0,3,3,0,0
3.1,3.64,0.0,0.0,64.35,100.0,3,3,0,0
3.1,3.64,0.0,0.0,64.84,100.0,3,3,0,0
3.1,3.64,0.0,0.0,64.84,100.0,3,3,0,0
3.1,3.64,0.0,0.0,64.84,100.0,4,3,0,0
3.1,3.82,0.0,0.0,64.68,100.0,4,3,0,0
3.13,4.21,0.0,0.0,64.57,100.0,4,3,0,0
3.13,3.56,0.0,0.0,65.18,100.0,4,3,0,0
3.1,3.49,0.0,0.0,66.77,100.0,5,3,0,0
3.06,3.49,0.0,0.0,66.41,100.0,5,3,0,0
3.1,3.49,0.0,0.0,65.93,100.0,5,3,0,0
3.1,3.46,0.0,0.0,66.25,100.0,5,3,0,0
3.06,3.49,0.0,0.0,66.41,100.0,6,3,0,0
3.06,3.46,0.0,0.0,66.73,100.0,6,3,0,0
3.06,3.71,0.0,0.0,63.63,100.0,6,3,0,0
3.06,3.6,0.0,0.0,63.89,100.0,6,3,0,0
3.06,3.53,0.0,0.0,65.01,100.0,7,3,0,0
3.06,3.56,0.0,0.0,65.18,100.0,7,3,0,0
3.85,4.61,0.0,0.0,64.1,100.0,7,3,0,0
4.46,4.86,0.0,0.0,67.61,100.0,7,3,0,0
4.61,4.1,0.0,0.0,74.72,100.0,8,3,0,0
35.82,28.4,0.0,0.02,78.36,100.0,8,3,0,0
60.66,49.57,0.0,0.03,78.74,100.0,8,3,0,0
63.32,53.14,0.0,0.03,75.22,100.0,8,3,0,0
65.84,39.89,0.0,0.04,88.83,100.0,9,3,0,0
56.34,13.5,0.0,0.02,96.31,100.0,10,3,0,1
56.34,20.2,0.0,0.03,94.61,100.0,10,3,0,1
56.48,17.39,0.0,0.03,95.55,100.0,10,3,0,1
56.48,25.96,0.0,0.03,92.4,100.0,11,3,0,1
56.48,37.84,0.0,0.03,83.08,100.0,11,3,0,1
56.48,45.43,0.0,0.03,81.48,100.0,11,3,0,1
81.83,39.92,0.0,0.05,94.15,100.0,13,3,0,1
56.48,33.88,0.0,0.04,92.68,100.0,13,3,0,1
60.16,16.7,0.0,0.02,94.76,100.0,14,3,0,1
55.37,21.02,0.0,0.03,93.37,100.0,14,3,0,1
55.37,26.39,0.0,0.03,91.58,100.0,14,3,0,1
60.08,18.43,0.0,0.03,94.88,100.0,14,3,0,1
60.08,26.42,0.0,0.03,91.54,100.0,15,3,0,1
59.47,30.28,0.0,0.03,90.68,100.0,15,3,0,1
60.08,28.26,0.0,0.03,90.32,100.0,15,3,0,1
59.47,24.08,0.0,0.03,92.14,100.0,15,3,0,1
57.1,30.49,0.0,0.03,91.26,100.0,16,3,0,1
57.1,24.41,0.0,0.03,91.91,100.0,16,3,0,1
64.15,18.83,0.0,0.02,93.45,100.0,16,3,0,1
56.95,36.83,0.0,0.03,89.34,100.0,16,3,0,1
64.15,29.59,0.0,0.03,90.81,100.0,17,3,0,1
64.15,21.67,0.0,0.03,93.0,100.0,17,3,0,2
54.83,30.74,0.0,0.03,91.26,100.0,17,3,0,2
41.29,12.89,0.72,0.02,94.29,99.98,18,3,0,2
40.28,19.91,0.0,0.02,90.53,100.0,18,3,0,2
41.29,6.8,0.94,0.02,98.67,99.97,18,3,0,2
41.29,2.3,1.12,0.02,99.84,99.96,19,3,0,2
40.97,3.02,0.04,0.02,99.76,100.0,19,3,0,2
40.32,2.12,1.12,0.02,99.86,99.96,19,3,0,2
40.5,2.3,0.4,0.02,99.84,100.0,19,3,0,2
40.32,1.01,2.45,0.02,99.96,99.77,20,3,0,2
39.64,2.27,0.32,0.02,99.84,100.0,20,3,0,2
36.43,1.04,2.38,0.02,99.96,99.79,20,3,0,2
36.43,1.48,0.68,0.02,99.93,99.99,20,3,0,2
33.84,0.72,4.43,0.02,99.98,99.15,21,3,0,2
4.0,5.51,0.0,0.0,58.75,100.0,22,3,0,2
3.92,5.15,0.0,0.0,60.57,100.0,22,3,0,2
3.92,4.82,0.0,0.0,63.1,100.0,23,3,0,2
3.92,4.43,0.0,0.0,65.6,100.0,23,3,0,0
3.92,4.18,0.0,0.0,68.41,100.0,23,3,0,0
3.85,4.39,0.0,0.0,65.94,100.0,23,3,0,0
3.92,5.0,0.0,0.0,63.78,100.0,0,3,0,0
3.92,4.43,0.0,0.0,65.6,100.0,0,3,0,0
3.96,4.64,0.0,0.0,64.54,100.0,0,3,0,0
3.92,4.75,0.0,0.0,64.03,100.0,0,3,0,0
3.92,4.82,0.0,0.0,63.48,100.0,1,3,0,0
3.89,4.61,0.0,0.0,64.49,100.0,1,3,0,0
3.89,4.68,0.0,0.0,63.92,100.0,1,3,0,0
3.89,4.64,0.0,0.0,64.25,100.0,1,3,0,0
3.89,4.75,0.0,0.0,64.03,100.0,2,3,0,0
3.6,4.18,0.0,0.0,65.26,100.0,2,3,0,0
3.31,3.42,0.0,0.0,69.22,100.0,2,3,0,0
3.31,3.42,0.0,0.0,69.22,100.0,2,3,0,0
3.31,3.49,0.0,0.0,68.81,100.0,3,3,0,0
3.31,3.6,0.0,0.0,68.12,100.0,3,3,0,0
3.31,3.78,0.0,0.0,65.88,100.0,3,3,0,0
3.31,3.6,0.0,0.0,67.68,100.0,3,3,0,0
3.31,3.6,0.0,0.0,67.68,100.0,4,3,0,0
3.31,3.6,0.0,0.0,67.68,100.0,4,3,0,0
3.31,3.6,0.0,0.0,68.12,100.0,4,3,0,0
3.31,3.67,0.0,0.0,66.97,100.0,4,3,0,0
3.35,3.67,0.0,0.0,66.97,100.0,5,3,0,0
3.42,4.46,0.0,0.0,63.95,100.0,5,3,0,0
3.42,4.32,0.0,0.0,64.02,100.0,5,3,0,0
3.42,3.71,0.0,0.0,67.78,100.0,5,3,0,0
3.31,3.74,0.0,0.0,66.27,100.0,6,3,0,0
3.31,3.78,0.0,0.0,65.88,100.0,6,3,0,0
3.28,3.78,0.0,0.0,65.54,100.0,6,3,0,0
3.28,3.74,0.0,0.0,65.48,100.0,6,3,0,0
3.28,3.53,0.0,0.0,68.07,100.0,7,3,0,0
3.28,3.28,0.0,0.0,69.83,100.0,7,3,0,0
4.36,4.46,0.0,0.0,69.9,100.0,7,3,0,0
5.18,4.97,0.0,0.0,72.16,100.0,7,3,0,0
7.27,5.36,0.0,0.0,80.49,100.0,8,3,0,0
41.65,32.26,0.0,0.02,79.06,100.0,8,3,0,0
64.12,60.3,0.0,0.03,77.18,100.0,8,3,0,0
64.12,60.12,0.0,0.03,72.95,100.0,8,3,0,0
64.12,39.85,0.0,0.03,88.55,100.0,9,3,0,0
61.88,26.24,0.0,0.03,93.53,100.0,10,3,0,2
62.21,31.0,0.0,0.03,91.76,100.0,10,3,0,1
69.37,18.83,0.0,0.03,94.96,100.0,10,3,0,1
69.98,24.23,0.0,0.03,93.18,100.0,10,3,0,1
62.21,29.34,0.0,0.03,92.38,100.0,11,3,0,1
69.98,36.04,0.0,0.03,83.7,100.0,11,3,0,1
57.6,36.4,0.0,0.03,84.98,100.0,12,3,0,1
58.68,12.71,1.01,0.03,97.65,99.98,13,3,0,1
57.6,34.7,0.0,0.03,89.88,100.0,13,3,0,1
70.56,29.16,0.0,0.03,92.63,100.0,14,3,0,1
71.14,14.58,0.0,0.03,96.66,100.0,14,3,0,1
70.56,30.06,0.0,0.03,92.0,100.0,14,3,0,1
68.9,32.83,0.0,0.03,91.16,100.0,14,3,0,1
70.56,31.32,0.0,0.03,91.04,100.0,15,3,0,1
68.9,20.48,0.0,0.03,93.9,100.0,15,3,0,1
64.26,38.27,0.0,0.04,89.93,100.0,15,3,0,1
64.26,25.45,0.0,0.03,91.8,100.0,15,3,0,1
65.52,28.19,0.0,0.03,91.58,100.0,16,3,0,1
65.52,25.16,0.0,0.03,93.35,100.0,16,3,0,1
66.78,28.84,0.0,0.03,91.91,100.0,16,3,0,1
67.25,39.53,0.0,0.04,89.77,100.0,16,3,0,1
67.25,27.97,0.0,0.03,92.24,100.0,17,3,0,1
66.78,28.76,0.0,0.03,92.45,100.0,17,3,0,2
59.76,18.18,0.0,0.03,95.67,100.0,17,3,0,2
39.31,8.86,1.12,0.01,96.36,99.94,18,3,0,2
39.31,16.27,0.0,0.02,92.4,100.0,18,3,0,2
39.31,3.85,4.43,0.02,99.4,99.21,18,3,0,2
40.18,1.76,0.76,0.02,99.92,99.99,19,3,0,2
44.42,0.76,2.16,0.02,99.98,99.86,19,3,0,2
73.62,8.17,1.26,0.03,99.39,99.99,19,3,0,2
74.56,14.72,0.0,0.04,98.82,100.0,19,3,0,2
75.24,9.22,1.8,0.03,99.24,99.97,20,3,0,2
77.65,9.32,1.55,0.03,99.24,99.98,20,3,0,2
5.44,8.06,0.0,0.0,55.94,100.0,22,3,0,2
5.4,7.88,0.0,0.0,56.53,100.0,22,3,0,2
5.36,7.63,0.0,0.0,57.48,100.0,23,3,0,2
5.26,6.91,0.0,0.0,60.57,100.0,23,3,0,0
5.08,5.26,0.0,0.0,63.11,100.0,23,3,0,0
4.28,4.86,0.0,0.0,63.83,100.0,23,3,0,0
4.03,5.65,0.0,0.0,66.86,100.0,0,3,0,0
3.92,5.04,0.0,0.0,61.1,100.0,0,3,0,0
3.92,4.79,0.0,0.0,62.65,100.0,0,3,0,0
3.92,4.79,0.0,0.0,63.33,100.0,0,3,0,0
3.92,4.82,0.0,0.0,63.1,100.0,1,3,0,0
3.92,5.15,0.0,0.0,61.34,100.0,1,3,0,0
3.89,5.08,0.0,0.0,60.8,100.0,1,3,0,0
3.89,4.57,0.0,0.0,64.82,100.0,1,3,0,0
3.89,4.72,0.0,0.0,63.6,100.0,2,3,0,0
3.89,4.79,0.0,0.0,63.04,100.0,2,3,0,0
3.89,5.26,0.0,0.0,61.2,100.0,2,3,0,0
3.89,5.72,0.0,0.0,66.11,100.0,2,3,0,0
3.74,4.72,0.0,0.0,62.1,100.0,3,3,0,0
3.42,4.21,0.0,0.0,62.27,100.0,3,3,0,0
3.35,4.36,0.0,0.0,60.93,100.0,3,3,0,0
3.35,4.46,0.0,0.0,60.85,100.0,3,3,0,0
3.35,4.21,0.0,0.0,62.27,100.0,4,3,0,0
3.35,4.36,0.0,0.0,60.93,100.0,4,3,0,0
3.35,4.25,0.0,0.0,62.24,100.0,4,3,0,0
3.35,4.32,0.0,0.0,61.28,100.0,4,3,0,0
3.38,4.25,0.0,0.0,62.24,100.0,5,3,0,0
3.38,4.25,0.0,0.0,61.9,100.0,5,3,0,0
3.71,4.32,0.0,0.0,65.15,100.0,5,3,0,0
3.71,5.4,0.0,0.0,63.68,100.0,5,3,0,0
3.71,5.54,0.0,0.0,58.15,100.0,6,3,0,0
3.31,3.96,0.0,0.0,64.13,100.0,6,3,0,0
3.28,4.07,0.0,0.0,62.28,100.0,6,3,0,0
3.28,4.14,0.0,0.0,62.1,100.0,6,3,0,0
3.28,4.18,0.0,0.0,61.73,100.0,7,3,0,0
3.31,4.03,0.0,0.0,63.47,100.0,7,3,0,0
3.67,4.18,0.0,0.0,65.98,100.0,7,3,0,0
4.72,5.65,0.0,0.0,64.11,100.0,7,3,0,0
4.93,5.18,0.0,0.0,68.94,100.0,8,3,0,0
61.81,43.67,0.0,0.03,81.67,100.0,8,3,0,0
71.86,32.47,0.0,0.03,91.13,100.0,10,3,0,2
60.19,30.71,0.0,0.03,89.08,100.0,10,3,0,1
60.19,23.22,0.0,0.03,93.26,100.0,10,3,0,1
60.19,14.08,0.0,0.02,96.65,100.0,10,3,0,1
64.58,25.06,0.0,0.03,93.39,100.0,11,3,0,1
64.91,38.41,0.0,0.03,85.95,100.0,11,3,0,1
65.48,40.57,0.0,0.03,84.8,100.0,11,3,0,1
64.91,41.58,0.0,0.03,87.54,100.0,11,3,0,1
64.91,48.49,0.0,0.05,92.17,100.0,12,3,0,1
66.2,11.59,3.49,0.02,97.69,99.78,13,3,0,1
57.17,18.72,0.0,0.03,96.23,100.0,13,3,0,1
58.03,18.22,0.0,0.03,95.28,100.0,14,3,0,1
58.03,15.73,0.0,0.03,96.23,100.0,14,3,0,1
58.03,17.1,0.0,0.03,95.92,100.0,14,3,0,1
96.52,34.09,0.0,0.05,95.27,100.0,14,3,0,1
96.52,31.39,0.0,0.04,95.1,100.0,15,3,0,1
104.76,36.22,0.0,0.05,94.51,100.0,15,3,0,1
68.54,35.06,0.0,0.05,94.34,100.0,16,3,0,1
58.93,24.01,0.0,0.03,92.61,100.0,16,3,0,1
37.12,2.66,4.5,0.02,99.74,99.27,17,3,0,1
37.12,1.08,4.64,0.02,99.95,99.13,17,3,0,2
37.12,1.87,4.0,0.02,99.87,99.42,17,3,0,2
38.77,14.69,0.97,0.02,93.51,99.97,18,3,0,2
40.07,20.99,0.0,0.02,89.55,100.0,18,3,0,2
40.07,5.58,0.94,0.02,99.04,99.97,18,3,0,2
40.07,4.1,0.43,0.02,99.55,100.0,19,3,0,2
40.07,1.3,4.14,0.02,99.94,99.38,19,3,0,2
38.56,3.13,1.4,0.02,99.67,99.93,19,3,0,2
37.48,4.64,0.72,0.02,99.38,99.98,19,3,0,2
37.48,2.38,3.2,0.02,99.8,99.64,20,3,0,2
37.19,0.61,5.4,0.02,99.98,98.69,20,3,0,2
37.19,2.48,2.59,0.02,99.78,99.76,20,3,0,2
37.19,0.54,2.77,0.02,99.99,99.72,20,3,0,2
37.19,0.9,2.63,0.02,99.97,99.76,21,3,0,2
7.34,6.59,0.0,0.0,71.08,100.0,22,3,0,2
7.34,6.26,0.0,0.0,72.5,100.0,22,3,0,2
6.95,6.23,0.0,0.0,76.24,100.0,23,3,0,2
6.95,5.83,0.0,0.0,79.73,100.0,23,3,0,0
6.95,5.11,0.0,0.0,80.57,100.0,23,3,0,0
5.4,5.58,0.0,0.0,69.54,100.0,23,3,0,0
4.9,4.36,0.0,0.0,64.4,100.0,0,3,0,0
3.96,5.54,0.0,0.0,66.25,100.0,0,3,0,0
3.89,4.93,0.0,0.0,62.62,100.0,0,3,0,0
3.89,5.04,0.0,0.0,60.7,100.0,0,3,0,0
3.89,5.33,0.0,0.0,58.95,100.0,1,3,0,0
3.89,4.9,0.0,0.0,62.18,100.0,1,3,0,0
3.89,5.04,0.0,0.0,60.7,100.0,1,3,0,0
3.89,5.62,0.0,0.0,57.6,100.0,1,3,0,0
3.85,5.47,0.0,0.0,57.56,100.0,2,3,0,0
3.89,5.54,0.0,0.0,57.47,100.0,2,3,0,0
3.85,5.54,0.0,0.0,57.07,100.0,2,3,0,0
3.85,5.22,0.0,0.0,60.05,100.0,2,3,0,0
3.53,4.46,0.0,0.0,62.06,100.0,3,3,0,0
3.31,4.21,0.0,0.0,61.46,100.0,3,3,0,0
3.31,4.14,0.0,0.0,62.1,100.0,3,3,0,0
3.31,4.32,0.0,0.0,60.82,100.0,3,3,0,0
3.31,4.21,0.0,0.0,61.81,100.0,4,3,0,0
3.31,4.32,0.0,0.0,60.82,100.0,4,3,0,0
3.31,4.03,0.0,0.0,62.66,100.0,4,3,0,0
3.35,4.9,0.0,0.0,59.21,100.0,4,3,0,0
3.35,5.29,0.0,0.0,58.14,100.0,5,3,0,0
3.6,4.07,0.0,0.0,63.55,100.0,5,3,0,0
3.53,4.07,0.0,0.0,62.28,100.0,5,3,0,0
3.35,4.64,0.0,0.0,62.04,100.0,5,3,0,0
3.24,4.57,0.0,0.0,61.13,100.0,6,3,0,0
